campaign_member_id,contact_id,campaign_id,first_name,last_name,email,created_date,status
00v2T00002Kl4c3DaH,0032T00002Xw2vp7vb,7012T00000ftDe5OHW,Estrompa,Bolumar,sings@trap.com,2023-07-07 04:28:31+00:00,Responded
00v2T00002EaoKLP9o,0032T00002frhnY1S0,7012T00000ftDe5OHW,Trixie,Agramov,alive@dart.com,2023-06-29 18:39:38+00:00,Responded
00v2T00002zW69A5hH,0032T00002hMiCIUEG,7012T00000ZIfHxmNk,Kassey,Walers,urchins@thrown.edu,2023-05-15 01:30:02+00:00,Responded
00v2T00002vXA4wZx0,0032T00002R5dGnFrf,7012T00000ftDe5OHW,Rachele,Karlstetter,sits@needle.gov,2023-05-08 13:31:23+00:00,Responded
00v2T000024br4c0Sl,0032T00002gS8Lgtgo,7012T00000ftDe5OHW,Lorena,Shain,seekmosaicbluebird@trachodon.com,2023-06-10 03:34:13+00:00,Responded
00v2T000020aSfcqSG,0032T00002WVft334e,7012T00000ftDe5OHW,Estrompa,Riaguas,skinnywavecactus@live.com,2023-06-25 23:38:29+00:00,Responded
00v2T000023BaeaB6P,0032T000029NcguFiY,7012T00000ZIfHxmNk,Bill,Landeire,meetsunthink@walked.net,2023-04-24 17:22:23+00:00,Responded
00v2T000027XT8m0Dn,0032T00002DIRLwI1a,7012T00000ZIfHxmNk,Shahbazov,Louis,buyf@pirate.net,2023-05-13 23:22:09+00:00,Responded
00v2T00002ko02aAcO,0032T00002JZKfIDqo,7012T00000ftDe5OHW,Camel,Moffat A.C.E.,irish@maids.co.uk,2023-06-13 03:48:06+00:00,Responded
00v2T000028A9APhyL,0032T00002Udhr1ss0,7012T00000ftDe5OHW,Costanza,Bucci,hheartssoothes@february.co.uk,2023-06-25 15:15:19+00:00,Responded
00v2T000028WwDyV7t,0032T00002ZzcVnfK4,7012T00000ftDe5OHW,Delia,Poejo,evening@test.org,2023-06-22 20:54:36+00:00,Responded
00v2T00002cP36ZAhK,0032T00002VLOGxXQM,7012T00000ZIfHxmNk,Ninon,Ralph,emblemwalkingought@bread.com,2023-05-18 18:48:37+00:00,Responded
00v2T00002CUFgDF5v,0032T000025GcNllbc,7012T00000ftDe5OHW,Nessy,Izarondo,ichthyosaurushummings@goat.org,2023-06-04 14:45:54+00:00,Responded
00v2T000026zU6KWj4,0032T000026JSl3VKF,7012T00000ZIfHxmNk,Georgeanna,Pennington,dadstonetennessee@was.gov,2023-05-16 02:47:47+00:00,Responded
00v2T00002slYbtUX9,0032T00002nQo8nlRs,7012T00000KXg4XgDO,Hilde,Bausela,tumblingslowly@walla.net,2023-04-01 02:25:57+00:00,Responded
00v2T00002g60EsjDX,0032T00002rTESYtUG,7012T00000ZIfHxmNk,Guendolen,Maibucher,velociraptorsettledmournfully@took.com,2023-03-31 21:38:38+00:00,Responded
00v2T00002xInXYf3L,0032T00002fYBicqDE,7012T00000ZIfHxmNk,Phyllis,Lurie,eversoohopping@some.com,2023-05-18 01:53:29+00:00,Responded
00v2T00002ViwSWH5F,0032T00002yAfGTqjN,7012T00000ftDe5OHW,Brittan,Troya,intestinesregrettrouble@ducks.com,2023-06-29 21:22:20+00:00,Responded
00v2T00002u4rVmcUa,0032T000021vL4cOa0,7012T00000KXg4XgDO,Tamarra,Steinlechner,lose@lad.com,2023-04-24 16:35:24+00:00,Responded
00v2T00002VPrKE9gH,0032T00002X7dqf9ZO,7012T00000ftDe5OHW,Aurelea,Hehrein,hivesleepy@noon.com,2023-06-22 14:06:07+00:00,Responded
00v2T00002KQ0r1eRN,0032T00002WXP0pvJg,7012T00000ftDe5OHW,Joni,Virehovsky,mermaids@bunny.com,2023-06-18 02:23:40+00:00,Responded
00v2T00002LvxbfXpL,0032T00002hd9HdM6k,7012T00000ftDe5OHW,Shell,Lanzat,blunderheartyillinois@jan.net,2023-06-27 11:40:30+00:00,Responded
00v2T00002H0BqQ1uv,0032T00002L3GwSNbU,7012T00000ZIfHxmNk,Rosanne,Fearns,illsquizlighthouse@pi.com,2023-05-19 11:36:42+00:00,Responded
00v2T00002XSousuUj,0032T00002c82XfGiL,7012T00000ftDe5OHW,Cate,Mijares,deityfeethank@course.com,2023-06-19 13:46:22+00:00,Responded
00v2T00002e1fcArxg,0032T00002C4RI47CE,7012T00000ftDe5OHW,Julienne,Galera,fidlepart@s.com,2023-06-16 22:39:00+00:00,Responded
00v2T00002PhhafBPb,0032T000023b5PzfVB,7012T00000ZIfHxmNk,Tierney,Bongardtz,forwardbestfew@wolverine.com,2023-06-09 19:43:16+00:00,Responded
00v2T00002sUckGUti,0032T00002KM1PRse2,7012T00000ZIfHxmNk,Kristan,Mikhalevich,dooralivemole@eyelash.com,2023-05-18 17:51:44+00:00,Responded
00v2T00002Nn5XQhzy,0032T00002UnuM8H03,7012T00000ZIfHxmNk,Dareen,Schudekopf,coupleased@yacht.com,2023-05-18 20:33:18+00:00,Responded
00v2T00002NCODydOm,0032T00002dO06dUip,7012T00000KXg4XgDO,Thaddeus Van Clef,Eichholz,parallelogram@ton.com,2023-04-08 23:04:12+00:00,Responded
00v2T00002Lsoi883E,0032T00002GGjOREP1,7012T00000KXg4XgDO,Jo-Ann,Zanette,pugamericainfant@moans.gov,2023-03-30 00:49:43+00:00,Responded
00v2T000027YbUR4BE,0032T00002sQbJwjlg,7012T00000ZIfHxmNk,Jenifer,Daalmann,stonejanuaryharm@wife.com,2023-05-23 13:05:54+00:00,Responded
00v2T00002oTkul9KS,0032T00002snrfqzRx,7012T00000ZIfHxmNk,Heupt,Dittmer,chicken@stars.com,2023-05-16 00:32:26+00:00,Responded
00v2T00002j1i6Y15A,0032T00002WsqtfV4a,7012T00000ftDe5OHW,Nelia,Carita,divedchancesphoned@makes.co.uk,2023-07-06 04:18:13+00:00,Responded
00v2T000024kUHNiMQ,0032T00002hXJaoduU,7012T00000KXg4XgDO,Dayle,Sanguinhete,stateshomepulled@must.co.uk,2023-03-22 15:23:41+00:00,Responded
00v2T0000215anRJgh,0032T000028ENlrsYA,7012T00000KXg4XgDO,Xylia,Waseem,angelsstiffcakes@simmon.com,2023-05-01 00:09:23+00:00,Responded
00v2T00002BXaOBf7O,0032T00002ZM8r3oIt,7012T00000ftDe5OHW,Kym,Rockteschel,notewastebasket@ever.com,2023-06-27 16:47:20+00:00,Responded
00v2T000026OtFIlmP,0032T000027PHquDxS,7012T00000ftDe5OHW,Renard,Wachtendorf,quollhogssplit@nightingale.com,2023-07-04 14:15:49+00:00,Responded
00v2T00002CdSD7fUQ,0032T00002gATQObeB,7012T00000ftDe5OHW,Con,Saumya,samuraimeredartboard@peak.com,2023-06-15 19:50:21+00:00,Responded
00v2T0000250mgwwnZ,0032T00002351kMzqz,7012T00000KXg4XgDO,Susanetta,Riad,game@barefoot.com,2023-04-06 19:54:32+00:00,Responded
00v2T00002cWSjXoo6,0032T00002Ud9CoX7Z,7012T00000KXg4XgDO,Arlen,Que,presentqueuewiggle@solace.com,2023-05-04 23:41:38+00:00,Responded
00v2T00002fiCM2pAo,0032T00002HwNLcxpK,7012T00000ftDe5OHW,Leonelle,Huttl,piepugpuzzle@mussaurus.com,2023-06-19 03:03:13+00:00,Responded
00v2T00002dqF0IqU6,0032T00002S0fQwNYA,7012T00000ftDe5OHW,Arlena,Arenz,pennsylvanialook@by.com,2023-06-29 17:45:41+00:00,Responded
00v2T00002LKgeBye9,0032T00002HTnITsfa,7012T00000KXg4XgDO,Odette,Vimercati,prayers@scary.net,2023-03-15 14:31:38+00:00,Responded
00v2T00002Hzh7zAip,0032T000021SE2hNPY,7012T00000KXg4XgDO,Olwen,Lorizate,eelside@eats.com,2023-04-12 21:37:38+00:00,Responded
00v2T00002vlV8atJW,0032T0000269AM7M3G,7012T00000ZIfHxmNk,Margaretha,Nerlich,miracledove@sister.gov,2023-06-06 18:38:20+00:00,Responded
00v2T00002HPzVRDuj,0032T00002LwWA72O6,7012T00000KXg4XgDO,Trixie,Siefers,pets@eohippus.edu,2023-05-02 19:53:52+00:00,Responded
00v2T000025Vy2lWiz,0032T00002on6dogKh,7012T00000KXg4XgDO,Janifer,Lih,sleek@key.com,2023-03-14 20:18:40+00:00,Responded
00v2T00002NcjfJmiH,0032T00002jLE0We37,7012T00000ftDe5OHW,Layne,Trefus,bowlbutterheaps@unharmed.com,2023-06-18 00:58:07+00:00,Responded
00v2T00002bvu4D0PU,0032T000028bEX6115,7012T00000ZIfHxmNk,Rhetta,Heindorf,maracasdifferent@crab.com,2023-05-31 18:13:07+00:00,Sent
00v2T00002URazhna7,0032T00002gcVk0mpI,7012T00000ftDe5OHW,Schoenen,Claparols,joyswim@blackbirds.edu,2023-06-18 03:19:45+00:00,Responded
00v2T000024vnyHJhf,0032T00002Agmg9K4f,7012T00000KXg4XgDO,Tiff,Snyders,sensationaround@manger.org,2023-04-13 04:48:47+00:00,Responded
00v2T00002uanOwAt8,0032T00002LKVq8Ly8,7012T00000ftDe5OHW,Nari,Kozlowski,tie@python.edu,2023-06-28 14:34:03+00:00,Responded
